reviewId,userName,content,score,at,replyContent,repliedAt,clean_text,cluster,theme,sentiment_score,sentiment
f5cabb20-da60-4740-ba37-e9e8b5a7dd7c,Karl Hilson-Greener,"I was looking at phones on Google search. I went to look at the phones on Shein. To just view them I had to Google sign-in and then they tried to sell me counterfeit phones. I then had to put in a ""right to delete"" data request to have my acct deleted, which I am waiting on confirmation now. Looking at how popular the company is, I am sure they offer some kind of value, maybe moreso with their clothing products. However, I will not support a company who sells you counterfeit goods unknowingly.",1,2025-06-04 17:51:20,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-06-04 22:26:38,i was looking at phones on google search i went to look at the phones on shein to just view them i had to google signin and then they tried to sell me counterfeit phones i then had to put in a right to delete data request to have my acct deleted which i am waiting on confirmation now looking at how popular the company is i am sure they offer some kind of value maybe moreso with their clothing products however i will not support a company who sells you counterfeit goods unknowingly,1,Order & Delivery Issues,-0.5937893986701965,NEGATIVE
4d9dffe4-b5ce-41e3-89cf-d42bf33b7be4,Denise Jularbal,what happen to puppy keep? i cannot claim toys for the puppy to raise his energy?,4,2025-06-04 17:41:08,,,what happen to puppy keep i cannot claim toys for the puppy to raise his energy,1,Order & Delivery Issues,-0.7384297251701355,NEGATIVE
e8dae4b9-7a6b-471a-a948-e094225401d8,Eileen Mercado,"fast service ,good items at low cost",5,2025-06-04 16:17:53,,,fast service good items at low cost,0,Product Quality & Value,0.9070028066635132,POSITIVE
7e057176-bfc7-4501-a694-1d20ab3d06c2,algernon monkey,waste of time didn't gain anything by using this app,1,2025-06-04 16:12:35,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-06-04 21:38:40,waste of time didnt gain anything by using this app,2,App Experience & Ads,-0.8818951845169067,NEGATIVE
128a5f5d-9539-496e-ad3d-1c5a32862ddb,nancy petit,"Tried to make a bigger purchase, of about €132, they had the guts to charge €155! Not because of higher shipping, but because the prices of the products themselves increased, discounts and all included! So I'm forced to order in 3 or 4 times to get the lowest prices. Absolutely ridiculous.",2,2025-06-04 15:58:06,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-06-04 21:38:45,tried to make a bigger purchase of about 132 they had the guts to charge 155 not because of higher shipping but because the prices of the products themselves increased discounts and all included so im forced to order in 3 or 4 times to get the lowest prices absolutely ridiculous,1,Order & Delivery Issues,-0.7767329812049866,NEGATIVE
c827b884-0ba8-46c1-baf7-4b422669829e,Marda Rivera,Have not received my return money where the item never got to me so I canceled the order,1,2025-06-04 15:57:07,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-06-04 21:37:05,have not received my return money where the item never got to me so i canceled the order,1,Order & Delivery Issues,-0.8287354707717896,NEGATIVE
632a50e8-df8f-4040-8720-6a5edc83f8b1,Nelisiwe Hlatshwayo,it has good n quality clothes at low prices and have promotions too,5,2025-06-04 15:08:41,,,it has good n quality clothes at low prices and have promotions too,0,Product Quality & Value,0.9409416913986206,POSITIVE
cfd8ce33-1504-4633-a2a9-35e39a83691f,Brittany Peele,Shein is the only store that I shop on. I told people before it happened. a long time ago. that Shein was taking over and stores was going to start shutting down. but as usual. no one believed me. I have no problem when I shop on Shein. I plan on continuing my services with them,5,2025-06-04 15:06:33,,,shein is the only store that i shop on i told people before it happened a long time ago that shein was taking over and stores was going to start shutting down but as usual no one believed me i have no problem when i shop on shein i plan on continuing my services with them,0,Product Quality & Value,0.0,NEUTRAL
18b6dee0-51bd-49d0-a75c-a9e21b890890,Donald Walker,"Highly unsatisfied with this app, they are giving me a lot of trouble to just delete my account and unsuscribe from there services I wouldn't recommend anyone use their service deals are fake promotions are not real they say you win money but don't actually allow you to spend what you win highly unprofessional if you email you won't get a response from them at all this is the worst site I have ever signed up for they are not loyal to there customer's. This company continues to lie horrorable 👎",1,2025-06-04 15:06:31,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-06-03 22:29:02,highly unsatisfied with this app they are giving me a lot of trouble to just delete my account and unsuscribe from there services i wouldnt recommend anyone use their service deals are fake promotions are not real they say you win money but dont actually allow you to spend what you win highly unprofessional if you email you wont get a response from them at all this is the worst site i have ever signed up for they are not loyal to there customers this company continues to lie horrorable,2,App Experience & Ads,-0.9432267546653748,NEGATIVE
41e38842-645e-4e53-b516-30e8e1d79cf6,Travis W,"can not get an order to go through, customer service is not worth it. customer service was we no help, help links showing you what they need to verify your purchase are blank. they kept asking for a bank transaction I used my credit card that transaction info was not sufficient",1,2025-06-04 15:06:16,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-06-04 04:15:02,can not get an order to go through customer service is not worth it customer service was we no help help links showing you what they need to verify your purchase are blank they kept asking for a bank transaction i used my credit card that transaction info was not sufficient,1,Order & Delivery Issues,-0.9051010608673096,NEGATIVE
99023391-3880-40fe-a2d6-2b703f9c23b0,Zadar Hadar,it is very easy and delivers in the expected time,4,2025-06-04 12:06:32,,,it is very easy and delivers in the expected time,1,Order & Delivery Issues,0.9257760643959045,POSITIVE
b8000849-71a1-41c2-92c2-f4ec12630aea,Tammy Sue Redmon,I don't think they should share your information with no body else.,1,2025-06-04 11:45:24,,,i dont think they should share your information with no body else,2,App Experience & Ads,-0.6000075936317444,NEGATIVE
589eb1d3-af90-4da7-9072-a6108a7dd222,Princess Grace Somasino,This is so amazing,5,2025-06-04 11:09:07,,,this is so amazing,0,Product Quality & Value,0.9704373478889465,POSITIVE
2c283a5d-19df-4052-8c0d-9344cfc16a71,Colm Dunne,"it ,keeps declining my card",1,2025-06-04 11:06:25,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-06-04 22:02:37,it keeps declining my card,1,Order & Delivery Issues,-0.7061381340026855,NEGATIVE
fca87be8-23b1-4d71-8357-af9189af30e7,Jhocelynne Alvarez,"Needed to add language choice...I dont speak the native language of the country...there is no option language except which country you are....And even those reviews, no translation at all...Can't understand nothing...Tracking my order, makes it difficult to undertand without english translatio. With that i can only give 1 star...",1,2025-06-04 10:06:56,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-20 05:35:10,needed to add language choicei dont speak the native language of the countrythere is no option language except which country you areand even those reviews no translation at allcant understand nothingtracking my order makes it difficult to undertand without english translatio with that i can only give 1 star,1,Order & Delivery Issues,-0.8655124306678772,NEGATIVE
add0a641-d0e9-4bc2-82c2-cba00555c1b0,PURPLE GIRL,Such a nice app . For app suggestions I would recommend to add prices in rupees too to make it easier for the people.,5,2025-06-04 09:12:49,,,such a nice app  for app suggestions i would recommend to add prices in rupees too to make it easier for the people,2,App Experience & Ads,0.9589848518371582,POSITIVE
f300c505-b564-48cd-8285-ab1cdd40d487,Irshad Alam,"I have placed an order informing that I am leaving the country within a week, I was assured that I will receive the order. However it was delayed, before leaving the country I informed to keep the order on hold or cancel for now. And when I returned back I got notification that my order was delivered. My flatmate have no idea about the package. I am not get any response from the Customer service.",1,2025-06-04 08:53:32,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-06-04 21:42:41,i have placed an order informing that i am leaving the country within a week i was assured that i will receive the order however it was delayed before leaving the country i informed to keep the order on hold or cancel for now and when i returned back i got notification that my order was delivered my flatmate have no idea about the package i am not get any response from the customer service,1,Order & Delivery Issues,-0.5587770938873291,NEGATIVE
1b41d7fa-1727-4693-aefe-813357e361bc,Wilma Labrador,its annoying,1,2025-06-04 08:49:06,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-06-04 21:42:36,its annoying,2,App Experience & Ads,-0.7415785789489746,NEGATIVE
2293795b-4a84-4367-ba2f-692c6ac660ee,Nikita Wall,okay so I'm sorry for being mean here but can the app please use cash because most people don't have cards and like come on we need to be able to use cash hopefully everyone agrees with me,1,2025-06-04 07:42:39,,,okay so im sorry for being mean here but can the app please use cash because most people dont have cards and like come on we need to be able to use cash hopefully everyone agrees with me,2,App Experience & Ads,0.0,NEUTRAL
f8722aca-0ba1-4f62-9da3-16d5cd37aa62,Zarriah Pfeifer,"it takes forever to come, but overall it's good I guess",4,2025-06-04 07:15:31,,,it takes forever to come but overall its good i guess,0,Product Quality & Value,0.5963172316551208,POSITIVE
080e4c4e-cc44-40ff-8d19-28e054d43595,Holly Raulston,love this ap,4,2025-06-04 06:29:37,,,love this ap,0,Product Quality & Value,0.9181066155433655,POSITIVE
